Year, Month, Day, Hour, Minute, DataSourceAndUncertaintyFlags, DryBulbTemperature, DewPointTemperature, RelativeHumidity, AtmosphericStationPressure, ExtraterrestrialHorizontalRadiation, ExtraterrestrialDirectNormalRadiation, HorizontalInfraredRadiationIntensity, GlobalHorizontalRadiation, DirectNormalRadiation, DiffuseHorizontalRadiation, GlobalHorizontalIlluminance, DirectNormalIlluminance, DiffuseHorizontalIlluminance, ZenithLuminance, WindDirection, WindSpeed, TotalSkyCover, OpaqueSkyCover, Visibility, CeilingHeight, PresentWeatherObservation, PresentWeatherCodes, PrecipitableWater, AerosolOpticalDepth, SnowDepth, DaysSinceLastSnowfall, Albedo, LiquidPrecipitationDepth, LiquidPrecipitationQuantity
1986, 1, 1, 17, 60, B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0, 15.8, 10.6, 71, 101000, 265, 1415, 345, 84, 51, 74, 9300, 3700, 8500, 1800, 280, 5.2, 8, 6, 18.3, 1500, 9, 999999999, 0, 0.0910, 0, 88, 0.000, 0.0, 0.0
1986, 1, 1, 18, 60, B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0, 15.1, 10.5, 74, 101000, 45, 1415, 341, 9, 0, 9, 1000, 0, 1000, 290, 280, 4.1, 8, 6, 16.7, 1500, 9, 999999999, 0, 0.0910, 0, 88, 0.000, 0.0, 0.0
1986, 1, 1, 19, 60, A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0, 14.5, 10.3, 76, 101000, 0, 1415, 338, 0, 0, 0, 0, 0, 0, 0, 220, 3.1, 9, 6, 15.0, 1500, 9, 999999999, 0, 0.0910, 0, 88, 0.000, 0.0, 0.0
1986, 1, 1, 20, 60, B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0, 14.7, 10.4, 75, 101000, 0, 1415, 336, 0, 0, 0, 0, 0, 0, 0, 220, 3.6, 8, 5, 13.1, 1500, 9, 999999999, 0, 0.0910, 0, 88, 0.000, 0.0, 0.0
1986, 1, 1, 21, 60, A7A7E8B8*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0, 15.0, 10.0, 72, 101100, 0, 1415, 337, 0, 0, 0, 0, 0, 0, 0, 240, 4.1, 7, 5, 11.2, 22000, 9, 999999999, 0, 0.0910, 0, 88, 0.000, 0.0, 0.0
1986, 1, 1, 22, 60, A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0, 14.7, 10.6, 76, 101100, 0, 1415, 334, 0, 0, 0, 0, 0, 0, 0, 240, 5.1, 6, 4, 10.0, 3600, 9, 999999999, 0, 0.0910, 0, 88, 0.000, 0.0, 0.0
1986, 1, 1, 23, 60, A7A7E8B8*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0, 15.0, 10.0, 72, 101100, 0, 1415, 335, 0, 0, 0, 0, 0, 0, 0, 260, 5.7, 7, 4, 11.2, 22000, 9, 999999999, 0, 0.0910, 0, 88, 0.000, 0.0, 0.0
1986, 1, 1, 24, 60, A7A7E8B8*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0, 15.0, 11.0, 77, 101100, 0, 1415, 336, 0, 0, 0, 0, 0, 0, 0, 240, 5.7, 7, 4, 11.2, 22000, 9, 999999999, 0, 0.0910, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 1, 60, A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0, 14.5, 10.8, 78, 101100, 0, 1415, 333, 0, 0, 0, 0, 0, 0, 0, 240, 6.2, 7, 4, 10.0, 3600, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 2, 60, A7A7E8B8*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0, 15.0, 11.0, 77, 101100, 0, 1415, 333, 0, 0, 0, 0, 0, 0, 0, 260, 6.2, 7, 3, 11.2, 22000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
